family,family_key,instance,cluster_path,sha256,bytes,release_sha256,same_as_release,model_text_sha256,equals_historical,in_10k_pool,demand_above_total_hours,max_demand_minus_total,seed,rn_fuente,sg_fuente,demanda_fuente,economia_agua_fuente,costo_falla_fuente,termica_fuente,mercado_fuente,bellman_fuente,huella_semantica_sha256,es_historica,validacion_estructural,export_ok,rows,cols,integer_vars,binary_vars,continuous_vars,nonzeros,coef_min,coef_max
SG-Ter-Mer,sgtm,v1_sgtm_000351,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000351.txt,4ebfb840b92db97b6b812dd58064ef098a82ad1250a393fd2a8f5fa3a02de436,7706,32c0300dd70ae9054f28ddce5f29cc5f81c7a4dbcce45547da820f0f91e9a302,False,c413118d8584435c8d882f76f2ef92a3aaa1a22652e9b96baea4572a659ff94e,,False,0,-13.759999999999998,20260717,,entradas/entrada-SG-Ter-Mer/instance020.txt,entradas/entrada-SG-Ter-Mer/instance021.txt,entradas/entrada-SG-Ter-Mer/instance045.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,bec2a214d1cce7e416aacdf7c5787a116f315f93fb34692ca216148c14d288a5,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005638301622741264,7928896829.6304
SG-Ter-Mer,sgtm,v1_sgtm_000352,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000352.txt,21a48f417901da05991f468cd000031fb3bed98a5989b8b9ccaa1a92705de5a6,7545,a895f7c622287eac78d30e666993cfbb5fe7390157d78bcdccff76e3d9dc04c8,False,f988c0a68ae934402f2dc8e0708024b119ced195e1f76b92d99f9c3eb7419873,,False,0,-201.48999999999998,20260717,,entradas/entrada-SG-Ter-Mer/instance002.txt,entradas/entrada-SG-Ter-Mer/instance077.txt,entradas/entrada-SG-Ter-Mer/instance032.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,6872cbdfd43a902c5e3d22f316cc762a8105e18556632d0279b11ffee428d603,no,ok,True,10080,6120,1440,1440,4680,22679,0.0006254827103677281,14094228923.9552
SG-Ter-Mer,sgtm,v1_sgtm_000353,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000353.txt,c7c3b4cc1cbb8e31efba162019b1a68eabcf213d10023c57c84fe94c11d68e4c,7605,9600ddfecb6b66a84fdaf725986b8a69e3d7b9858bfb1981915ef8aed5d23b7b,False,bbe2e2d37fbbee91ee6154d67233423c65a9cb01712558a4c533457d5f60c695,,False,0,-42.65,20260717,,entradas/entrada-SG-Ter-Mer/instance010.txt,entradas/entrada-SG-Ter-Mer/instance031.txt,entradas/entrada-SG-Ter-Mer/instance078.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,38ead262c62c52dda28407066cfac6ce6a7c1ca24c47a2708a7b4eb44aadcc8b,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005961717258123143,11662412143.9088
SG-Ter-Mer,sgtm,v1_sgtm_000354,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000354.txt,dd5675defeb1fe7c52855f459fa439635bea12dd70ce77b37d858626c637a4ad,7743,98ed3e86dec9cb567f5b077ba8f75feb40ed8b4eaa0ac4514ec4e171cdb174f6,False,628b7cf76089c924f73fafeb94ffe7fa7e64d14da93d50e1cdb0a3220ae4b2fd,,False,0,-14.560000000000002,20260717,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance083.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,6ada1f531591d2a29035b78a190f477f5b7696f56ef6f95a5a28f269e2e36213,no,ok,True,10080,6120,1440,1440,4680,22679,0.000710916736527979,13068483050.0432
SG-Ter-Mer,sgtm,v1_sgtm_000355,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000355.txt,81e041fb0ad1c0eeccb2b4200f8984899d2bd3b8ef7ea1e80b770ceea87761ca,7548,6aa0bed85a9d8c9febc2d82b5a3eacb7810193deb05cfb08ea71190f535f18d7,False,c9fae0ffba36110de1a9f5ae1726125a000f72e340307b3758205f217c6fb9b4,,False,0,-113.53,20260717,,entradas/entrada-SG-Ter-Mer/instance032.txt,entradas/entrada-SG-Ter-Mer/instance058.txt,entradas/entrada-SG-Ter-Mer/instance023.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,27ea213db49617d5f5b47ff5932fcf3007371601050a362b4ced4a2ae89eed14,no,ok,True,10080,6120,1440,1440,4680,22679,0.00048707157701390454,8222052553.7192
SG-Ter-Mer,sgtm,v1_sgtm_000356,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000356.txt,d3a1dcfa8c6e2971cf04b9a14a43c090a8cdef3609ccc623d0e1ef92c78e7e21,7547,8098d7b094af85cc43422105f63b1b13872c1259e0853660d95d7499c69346d0,False,48c4b1929afdb70fba8711047b1c40c89de547681b39f1fce1a45badd6eb8ada,,False,0,-15.44,20260717,,entradas/entrada-SG-Ter-Mer/instance021.txt,entradas/entrada-SG-Ter-Mer/instance068.txt,entradas/entrada-SG-Ter-Mer/instance094.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,c411c64f3db2f112df6eb39d4a62b44c7f7025dfbc0792268ecc5a48f09ca36d,no,ok,True,10080,6120,1440,1440,4680,22679,0.0007318144684006953,10681651527.9488
SG-Ter-Mer,sgtm,v1_sgtm_000357,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000357.txt,6b85f4a906cdee906b4ddfdc917e73238bf408ee59983546b9dde0a17ba3a822,7553,3391b8fa5ab018281a79f93fcce042b64ca81a9b9e136b1daec59f49510ab38c,False,3bac9a604b0bd632e47c0f61cc90eb7ca0c8f808278af69a99b6d4d42150d649,,False,0,-17.58999999999999,20260717,,entradas/entrada-SG-Ter-Mer/instance011.txt,entradas/entrada-SG-Ter-Mer/instance073.txt,entradas/entrada-SG-Ter-Mer/instance031.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,1a1cdb5dd9b85882e3b608da4caf5cef6c5ecc9f1b7e5be79ba609115fc3b5e4,no,ok,True,10080,6120,1440,1440,4680,22679,0.0006241969042600461,12922137019.1848
SG-Ter-Mer,sgtm,v1_sgtm_000358,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000358.txt,6397805a492ce87f2a3eddfb7352e13aa748e4eae2e7aaac3632b7e33ea58f99,7583,75cba7be016dae6ad719bce21747b5c8e7a32c82f8185ce3605d9dfeb2efbc9c,False,6ae1c0d43bc820e48a99cba2935f8fa6ec71f2a7282378051e31a12a1bd3720c,,False,0,-8.800000000000004,20260717,,entradas/entrada-SG-Ter-Mer/instance005.txt,entradas/entrada-SG-Ter-Mer/instance074.txt,entradas/entrada-SG-Ter-Mer/instance068.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,57d2a9b1b325b6646c5d0e5da2ea6769d8b2bdd0ccaf96fe9821ea9eba4e1fa6,no,ok,True,10080,6120,1440,1440,4680,22679,0.0004830784124377725,12243859026.404
SG-Ter-Mer,sgtm,v1_sgtm_000359,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000359.txt,200078f8414c281a24a0dddf28d43095b9e6999ba05efa6c1608a15a7a48731f,7564,96d61adb43a1329c5152385e3e78578bdeedae1cdab33a70b89271aa6d064b97,False,e9ce32b69a4462f4e38e427e3d67403545474dd4276f51cec35535f683e13571,,False,0,-7.700000000000001,20260717,,entradas/entrada-SG-Ter-Mer/instance004.txt,entradas/entrada-SG-Ter-Mer/instance072.txt,entradas/entrada-SG-Ter-Mer/instance070.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,dce29274fad95fe89c12ca6a2959a3c0115b55d70796b839bc92797248766b6b,no,ok,True,10080,6120,1440,1440,4680,22679,0.0006122028558617112,9795770685.0384
SG-Ter-Mer,sgtm,v1_sgtm_000360,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000360.txt,3b32d9a7eb139d9fbf0b14d359b6a7250a3a4c5a49f393c62cd1d6dc71a3ec16,7406,40f6e282e8dc4a4d85b406cef42053d5464b0f922f7693828afca2870ba26b93,False,03e654f0f9dbeab5d38bf6476294b6b755366df300eb8aed736d6faea08e75f1,,False,0,0.0,20260717,,entradas/entrada-SG-Ter-Mer/instance022.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance050.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,6db5fafc45a097d1e53183b5c8c4f466dc990b011e2b88771b686a525d1257b5,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005900367044646937,12494793414.4504
SG-Ter-Mer,sgtm,v1_sgtm_000361,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000361.txt,9949e225b60afa4ca67fa1bd4e117be5b1a674962a92ea80fbd2ac177a68462f,7608,f7b86a9c40c5440ee05b6043f9aa0bf94adf69f166d174c8c5c97583fe3da451,False,ddd22d35bf34126338603bb153a390172c69771376a5e42c7fc8073b424c94f4,,False,0,-89.71000000000001,20260717,,entradas/entrada-SG-Ter-Mer/instance002.txt,entradas/entrada-SG-Ter-Mer/instance052.txt,entradas/entrada-SG-Ter-Mer/instance047.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,8d3aebe56b2bfec137d6e017030a1579e06bb835f9351e3647f2f989d10db89b,no,ok,True,10080,6120,1440,1440,4680,22679,0.0006254827103677281,14094228923.9552
SG-Ter-Mer,sgtm,v1_sgtm_000362,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000362.txt,193820220c7574e03f5ee0625f3c83706f0a482c49748210e157942a5c82b057,7644,5b5fd0cbacc2b46e69020af3375089f7e798b06746a8624c3e2484c3f487e1a1,False,fac329cc45b205cc35575a7ce7c4cd910afc2058931d827670aeb547a3c4b6f3,,False,0,-26.74,20260717,,entradas/entrada-SG-Ter-Mer/instance021.txt,entradas/entrada-SG-Ter-Mer/instance028.txt,entradas/entrada-SG-Ter-Mer/instance024.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,c29ca64bc6689844982d45ee72fe82a9cd62098305764f29fece55d90a975e4e,no,ok,True,10080,6120,1440,1440,4680,22679,0.0007318144684006953,10681651527.9488
SG-Ter-Mer,sgtm,v1_sgtm_000363,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000363.txt,64b40a523177f788768f4c88f84c5ce0ffaa3399eb0b9f4c6133970fba1abb86,7660,0824bccdd95f2aec0047a2fa8d32070d7ce357b7e90aeb94928d37e64f1e8ca4,False,3760cfebfebbedf471726770d5f039c13af49797181e608300025d755fa0bcc1,,False,0,-5.140000000000001,20260717,,entradas/entrada-SG-Ter-Mer/instance011.txt,entradas/entrada-SG-Ter-Mer/instance078.txt,entradas/entrada-SG-Ter-Mer/instance026.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,5a79f8d3d3ba79a87bd65e17cc555f72e122470ddae16eb69a077929afd0deb8,no,ok,True,10080,6120,1440,1440,4680,22679,0.0006241969042600461,12922137019.1848
SG-Ter-Mer,sgtm,v1_sgtm_000364,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000364.txt,73bf1fd22755300dafa8131de938796eab0ab8421e4de770dd10f1eba9949c10,7637,6ae529bcd0981a970b677ec762b437f7d973b1512eebec7d557e0d1909a47cf4,False,68467500b54111880792f5a817585a70c7f03f8b7708056491dc51e445201d1c,,False,0,-208.95000000000002,20260717,,entradas/entrada-SG-Ter-Mer/instance010.txt,entradas/entrada-SG-Ter-Mer/instance048.txt,entradas/entrada-SG-Ter-Mer/instance027.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,fc7870a31b884d3edab3140281d4fcfb1ab777d2bf4a8a6c005071ddb7ad56f8,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005961717258123143,11662412143.9088
SG-Ter-Mer,sgtm,v1_sgtm_000365,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000365.txt,24e49211711717c27458ce737a7e0c85c3c13b91422807fc711e2b41a844deec,7571,a4c2120704131dd442dd2d92ab2c88c2d849a710e17ad358b0a00aca6e44cfd8,False,936cc2aeef35df027fc8a813e46e05c9d18e1a66b41afa374f9984a810945987,,False,0,-86.55999999999997,20260717,,entradas/entrada-SG-Ter-Mer/instance004.txt,entradas/entrada-SG-Ter-Mer/instance033.txt,entradas/entrada-SG-Ter-Mer/instance003.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,1bc8254b1090694071a1cb4a67644f06fb49f6c8632b557f0422bc91860c9e79,no,ok,True,10080,6120,1440,1440,4680,22679,0.0006122028558617112,9795770685.0384
SG-Ter-Mer,sgtm,v1_sgtm_000366,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000366.txt,dba66521eb7fc576f9c84795e270b4e4eb96429f912fce15d0a52c3f5a2fbf13,7524,fc54983453e5ace9af6faa37a56a6e2b2db6fde169142e41f4a6542822a63c30,False,3ca386a414e50a659ab06a717829be9dd5d022e7a4d749e8f1eac607acb8b40a,,False,0,-56.360000000000014,20260717,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance060.txt,entradas/entrada-SG-Ter-Mer/instance053.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,f5efeaf8e33bd3dc323ab4d5a824dd6dd9cda07367e29d339aeae98f1661af0f,no,ok,True,10080,6120,1440,1440,4680,22679,0.000710916736527979,13068483050.0432
SG-Ter-Mer,sgtm,v1_sgtm_000367,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000367.txt,2ab88a35eb50a2efcea5f8a057159b38ac09c64e4d2cfd044a847cf914d3388d,7558,a099b713805aac89b7eb3c00544da2bf8a2ef7eae7df6fc090ec2b3c41ecc76e,False,9c2be7fc68ce4d77ecfcb2d1d8378fbf624c55c19df50b23be6ac16d87ba3b4e,,False,0,-300.24,20260717,,entradas/entrada-SG-Ter-Mer/instance030.txt,entradas/entrada-SG-Ter-Mer/instance093.txt,entradas/entrada-SG-Ter-Mer/instance028.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,fe8a2172cd1666002ba87db85a0cd101a79645bfb8ee4822e687ec9bee00d138,no,ok,True,10080,6120,1440,1440,4680,22679,0.0004958675755679936,13281403268.6912
SG-Ter-Mer,sgtm,v1_sgtm_000368,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000368.txt,b88109671f04c42f6d26404c36584398c9100f3841030996754d37557a63da0b,7828,4af2573749ca2a9707a8743d3723021846741dd8d18a8eb3cab9c10dbc54c4e7,False,766717fc69e639d1a3f31c0a68f3a901bad1ed37000eb67c7efd596020aef914,,False,0,-14.330000000000002,20260717,,entradas/entrada-SG-Ter-Mer/instance014.txt,entradas/entrada-SG-Ter-Mer/instance067.txt,entradas/entrada-SG-Ter-Mer/instance079.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,148bf49aa97a36a583d231e4905e3b6a4953fbb2b3057ced450e68f063507cd6,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005153024236970202,4301801886.0832
SG-Ter-Mer,sgtm,v1_sgtm_000369,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000369.txt,f26fbf3bd1923543a13a365f4016f55d0ebd7ce15d0bf94665fb17b02ff1a005,7096,322db8b2d5d53a9ee92d21dc085077507f70353ae9ba857af11afd84f12e3155,False,d267fd8569c9700dbe51164e0cbd9a109cb3b946b20799def4f5dbea8ba0abdf,,False,0,0.0,20260717,,entradas/entrada-SG-Ter-Mer/instance024.txt,entradas/entrada-SG-Ter-Mer/instance051.txt,entradas/entrada-SG-Ter-Mer/instance072.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,6f4cf883c2562939e902a81b76967baa62c27a83db364099acadcd7a40f12788,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005889763893851386,14159865487.3016
SG-Ter-Mer,sgtm,v1_sgtm_000370,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000370.txt,80954a13c2dab972cbac082e4901110c64112ab4174d3274b551601f927f096d,7571,4594ff04800a9dd191dbfd505ae065815d1342cb7936c819c073405c4081d56c,False,d48d881edde213b45f4f79ea21cd1e51b4b7b842941944d0c17b8596ee1f0704,,False,0,-9.820000000000002,20260717,,entradas/entrada-SG-Ter-Mer/instance005.txt,entradas/entrada-SG-Ter-Mer/instance070.txt,entradas/entrada-SG-Ter-Mer/instance042.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,3ec34b9df0c1e6df1ca4ae8fee12cb66e7063d1a30c7a83c17e913e22af42cc3,no,ok,True,10080,6120,1440,1440,4680,22679,0.0004830784124377725,12243859026.404
SG-Ter-Mer,sgtm,v1_sgtm_000371,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000371.txt,085dc841cc10eadafc74fb306262f97bd6beb0ca23983e01ce7901010387c4cb,7546,c8f5fa0422855be2068b692d7d2d17a4e40ccfc0ef395eedce763c8cf247bff6,False,1f4742d9331e50909cc07281304a5ffb7fc56cfcdc2cfc3b3cab7540c19a9d29,,False,0,-193.01000000000002,20260717,,entradas/entrada-SG-Ter-Mer/instance023.txt,entradas/entrada-SG-Ter-Mer/instance030.txt,entradas/entrada-SG-Ter-Mer/instance049.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,d0fde0afc47d20afc7a6dc98fd079bda8d48772e10aa914d564d78b260a3537b,no,ok,True,10080,6120,1440,1440,4680,22679,0.0006380740412040227,13987763935.9664
SG-Ter-Mer,sgtm,v1_sgtm_000372,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000372.txt,92fd7b396e9ba106ccea113278faf380c223993368d5a0a7aa8bf9e59799271e,7608,e69d1e85dfc9419e1c4a4519430a87d4bb598543312ac166dba5465cfd4fab9b,False,fa1701cdb8d19d8a4fd395aa72400ffbdcea746c36cdb040d66d5b7057bb7389,,False,0,-60.22999999999999,20260717,,entradas/entrada-SG-Ter-Mer/instance020.txt,entradas/entrada-SG-Ter-Mer/instance029.txt,entradas/entrada-SG-Ter-Mer/instance046.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,ffea4198715178d8233be0401c82f189d16f9d0b0ccc63edf01da54748b981a8,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005638301622741264,7928896829.6304
SG-Ter-Mer,sgtm,v1_sgtm_000373,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000373.txt,32d68f8a642b33e7a54b031918c6f488465f8d58d67294159d3bd6a81a2efee3,7542,a7ae114e8a6f89ad24052987cadfeedd0a378517e1761f3056aed150f28eb645,False,feb1537f77d47666d1bfa1bc06d747f8fddf54b52517c869fe3682ee77648621,,False,0,-153.67999999999998,20260717,,entradas/entrada-SG-Ter-Mer/instance031.txt,entradas/entrada-SG-Ter-Mer/instance082.txt,entradas/entrada-SG-Ter-Mer/instance062.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,aace45ac002ff7feb3448ef47b3bc8d8e03473c10c2f12d757826e0e77bd6409,no,ok,True,10080,6120,1440,1440,4680,22679,0.0003315059974444582,8778708167.6104
SG-Ter-Mer,sgtm,v1_sgtm_000374,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000374.txt,10aa9bc10828ea9dc16f14d130c1e925bf20854ff7291160ca3e451c43607c32,7563,03fcdbcd70da3a91e076f2e1944ca3f7be13b638a618a11704929aa541bf953a,False,02e896b714f66398abe48ba01054bd03c1d1b12ef60656ffec43080b3bf321c4,,False,0,-159.20000000000002,20260717,,entradas/entrada-SG-Ter-Mer/instance032.txt,entradas/entrada-SG-Ter-Mer/instance076.txt,entradas/entrada-SG-Ter-Mer/instance011.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,22481c32401928e78c663fa194b5187bd238271c27be8b0fdea0c0a22e8cabf3,no,ok,True,10080,6120,1440,1440,4680,22679,0.00048707157701390454,8222052553.7192
SG-Ter-Mer,sgtm,v1_sgtm_000375,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000375.txt,439c250d4adcc6cc995c5c4bdf0c32928160659b7d8766e50c008ef94381bdf2,7670,21066fd93c177fc1a36e7d98510b8d0566aaf2b33fb4787f0fe4486b9a5ddec9,False,18732848d7373eee1cbfca98f60306a04e8b84e5e5d8dc13f551ea80e908f908,,False,0,-17.540000000000006,20260717,,entradas/entrada-SG-Ter-Mer/instance042.txt,entradas/entrada-SG-Ter-Mer/instance069.txt,entradas/entrada-SG-Ter-Mer/instance005.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,81791887b84a8b8c6d006f6d78c68479549b06236cb9f3424a6008f0b638a36a,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005714420007119712,7684427106.6896
SG-Ter-Mer,sgtm,v1_sgtm_000376,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000376.txt,71de33b068eab5f39edc0600613ce50bcf89e3efe6a438e879fbb30e7414996c,7568,04e744e895d738535bae5661db7c481a42a2c603ef2e15c946ff0d233d3682cd,False,e6bec7f3d8e9b2784c2bb0165b62fde8b48decc29f9edaf47aae9a15fb581943,,False,0,-10.329999999999998,20260717,,entradas/entrada-SG-Ter-Mer/instance019.txt,entradas/entrada-SG-Ter-Mer/instance075.txt,entradas/entrada-SG-Ter-Mer/instance059.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,6c854bf7169475c1d0c2318022511a44871a343b553ca03703416f6a8b3ca8f4,no,ok,True,10080,6120,1440,1440,4680,22679,0.0007092870233305135,9679308342.2448
SG-Ter-Mer,sgtm,v1_sgtm_000377,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000377.txt,7d22212ef34564c003542b834fff16369c5cefba878d557fbc0cb4d6c4900b0e,7551,3e230fb39ad3013b4f52af9f54eee33042777d57d4ee17e3982a1fae5b76e1ef,False,13af6fa419bd921563f89938bde542dd77ccbbf00d7560afef6cd60bc77a19d8,,False,0,-9.26,20260717,,entradas/entrada-SG-Ter-Mer/instance022.txt,entradas/entrada-SG-Ter-Mer/instance062.txt,entradas/entrada-SG-Ter-Mer/instance095.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,6f297ad788e313b1bdd1fe2f7dadd464a704003c109bcb325d366331042fb7f2,no,ok,True,10080,6120,1440,1440,4680,22679,0.0005900367044646937,12494793414.4504
SG-Ter-Mer,sgtm,v1_sgtm_000378,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000378.txt,b4174812a3a62c08232f047e0c92cec49e4a4cc54c9f230e1ea6efa54370d05a,7586,c6f03a5df9c2b19442f18c6adc979024376d2a96ddcbb32a4a825bba2d87b795,False,c2a394c17a66d27b8cbb499e0829e7904d22a536fe2fb7d526e02ed9796cd37b,,False,0,-339.55999999999995,20260717,,entradas/entrada-SG-Ter-Mer/instance009.txt,entradas/entrada-SG-Ter-Mer/instance049.txt,entradas/entrada-SG-Ter-Mer/instance025.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,74aa99a19fa825aefccaed7bfe9b148d4a5da499eca45903ee4bfec25d767a17,no,ok,True,10080,6120,1440,1440,4680,22679,0.0006845013835285224,11475995137.9704
SG-Ter-Mer,sgtm,v1_sgtm_000379,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000379.txt,e36b9ed0d160aed4a1025894ba7a56fbb7d2d11d1ca105880c6994c5ca7d5722,7592,cc451f7935a6b5e3d9272612383b6f502903d6a43c5164a2313a3198e16bb50c,False,3fd37bcdae4426f6e300422d52323b058c3325a1e645327cc4d219c3067cf9e6,,False,0,-7.209999999999999,20260717,,entradas/entrada-SG-Ter-Mer/instance003.txt,entradas/entrada-SG-Ter-Mer/instance079.txt,entradas/entrada-SG-Ter-Mer/instance048.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,61f3a92e139c27e6cd7b648796a66952937bbdeb69c66b61d25512970722431a,no,ok,True,10080,6120,1440,1440,4680,22679,0.0002839099420575107,10782530763.9456
SG-Ter-Mer,sgtm,v1_sgtm_000380,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/sgtm/instancias/v1_sgtm_000380.txt,486299d0398198741a57bf91526e000e3ad20d76c35e3a36f45239d3c0605772,7670,e3637b5883f2885580bc5318ab75fa21ebe480445c7f51f27d5af087f0ed8596,False,4b0e8c547cd74e12e17ab597778ae41b962581f2826f67e4c4b491a0d1061435,,False,0,-23.309999999999995,20260717,,entradas/entrada-SG-Ter-Mer/instance012.txt,entradas/entrada-SG-Ter-Mer/instance057.txt,entradas/entrada-SG-Ter-Mer/instance004.txt,,entradas/entrada-SG-Ter-Mer/instance001.txt,entradas/entrada-SG-Ter-Mer/instance001.txt,,95cca728be128151113f536f986e196a82c599de78666d2df024c84a15edf946,no,ok,True,10080,6120,1440,1440,4680,22679,0.0007250782964026316,8705533938.0448
