run_id,stage,family,instance,policy,solver,gap,seed,record,outcome,infrastructure_failure,status
primary-cplex-simple-v1_simple_000403-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000403,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000403-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000403,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000403-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000403,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000403-Base-g0.01-s1,primary,Simple,v1_simple_000403,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000128-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000128,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000128-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000128,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000128-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000128,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000128-Base-g0.01-s1,primary,Simple,v1_simple_000128,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000246-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000246,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000246-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000246,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000246-Base-g0.01-s1,primary,Simple,v1_simple_000246,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000246-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000246,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000169-Base-g0.01-s1,primary,Simple,v1_simple_000169,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000169-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000169,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000169-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000169,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000169-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000169,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000402-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000402,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000402-Base-g0.01-s1,primary,Simple,v1_simple_000402,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000402-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000402,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000402-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000402,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000428-Base-g0.01-s1,primary,Simple,v1_simple_000428,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000428-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000428,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000428-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000428,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000428-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000428,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000236-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000236,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000236-Base-g0.01-s1,primary,Simple,v1_simple_000236,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000236-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000236,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000236-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000236,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000498-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000498,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000498-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000498,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000498-Base-g0.01-s1,primary,Simple,v1_simple_000498,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000498-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000498,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000010-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000010,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000010-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000010,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000010-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000010,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000010-Base-g0.01-s1,primary,Simple,v1_simple_000010,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000099-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000099,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000099-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000099,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000099-Base-g0.01-s1,primary,Simple,v1_simple_000099,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000099-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000099,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000092-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000092,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000092-Base-g0.01-s1,primary,Simple,v1_simple_000092,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000092-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000092,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000092-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000092,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000072-Base-g0.01-s1,primary,Simple,v1_simple_000072,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000072-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000072,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000072-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000072,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000072-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000072,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000376-Base-g0.01-s1,primary,Simple,v1_simple_000376,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000376-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000376,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000376-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000376,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000376-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000376,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000132-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000132,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000132-Base-g0.01-s1,primary,Simple,v1_simple_000132,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000132-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000132,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000132-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000132,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000296-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000296,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000296-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000296,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000296-Base-g0.01-s1,primary,Simple,v1_simple_000296,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000296-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000296,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000206-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000206,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000206-Base-g0.01-s1,primary,Simple,v1_simple_000206,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000206-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000206,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000206-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000206,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000434-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000434,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000434-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000434,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000434-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000434,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000434-Base-g0.01-s1,primary,Simple,v1_simple_000434,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000453-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000453,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000453-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000453,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000453-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000453,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000453-Base-g0.01-s1,primary,Simple,v1_simple_000453,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000162-Base-g0.01-s1,primary,Simple,v1_simple_000162,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000162-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000162,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000162-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000162,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000162-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000162,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000377-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000377,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000377-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000377,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000377-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000377,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000377-Base-g0.01-s1,primary,Simple,v1_simple_000377,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000352-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000352,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000352-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000352,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000352-Base-g0.01-s1,primary,Simple,v1_simple_000352,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000352-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000352,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000330-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000330,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000330-Base-g0.01-s1,primary,Simple,v1_simple_000330,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000330-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000330,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000330-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000330,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000144-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000144,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000144-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000144,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000144-Base-g0.01-s1,primary,Simple,v1_simple_000144,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000144-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000144,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000141-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000141,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000141-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000141,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000141-Base-g0.01-s1,primary,Simple,v1_simple_000141,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000141-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000141,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000356-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000356,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000356-Base-g0.01-s1,primary,Simple,v1_simple_000356,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000356-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000356,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000356-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000356,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000298-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000298,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000298-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000298,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000298-Base-g0.01-s1,primary,Simple,v1_simple_000298,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000298-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000298,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000122-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000122,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000122-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000122,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000122-Base-g0.01-s1,primary,Simple,v1_simple_000122,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000122-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000122,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000194-Base-g0.01-s1,primary,Simple,v1_simple_000194,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000194-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000194,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000194-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000194,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000194-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000194,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000354-Base-g0.01-s1,primary,Simple,v1_simple_000354,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000354-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000354,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000354-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000354,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000354-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000354,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000220-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000220,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000220-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000220,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000220-Base-g0.01-s1,primary,Simple,v1_simple_000220,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000220-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000220,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000401-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000401,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000401-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000401,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000401-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000401,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000401-Base-g0.01-s1,primary,Simple,v1_simple_000401,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000254-Base-g0.01-s1,primary,Simple,v1_simple_000254,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000254-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000254,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000254-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000254,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000254-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000254,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000385-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000385,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000385-Base-g0.01-s1,primary,Simple,v1_simple_000385,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000385-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000385,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000385-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000385,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000238-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000238,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000238-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000238,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000238-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000238,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000238-Base-g0.01-s1,primary,Simple,v1_simple_000238,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000380-Base-g0.01-s1,primary,Simple,v1_simple_000380,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000380-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000380,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000380-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000380,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000380-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000380,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000336-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000336,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000336-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000336,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000336-Base-g0.01-s1,primary,Simple,v1_simple_000336,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000336-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000336,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000444-Base-g0.01-s1,primary,Simple,v1_simple_000444,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000444-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000444,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000444-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000444,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000444-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000444,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000186-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000186,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000186-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000186,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000186-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000186,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000186-Base-g0.01-s1,primary,Simple,v1_simple_000186,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000440-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000440,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000440-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000440,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000440-Base-g0.01-s1,primary,Simple,v1_simple_000440,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000440-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000440,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000357-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000357,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000357-Base-g0.01-s1,primary,Simple,v1_simple_000357,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000357-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000357,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000357-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000357,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000442-Role-Hybrid-g0.01-s1,primary,Simple,v1_simple_000442,Role-Hybrid,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000442-Flat-L2-g0.01-s1,primary,Simple,v1_simple_000442,Flat-L2,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000442-Base-g0.01-s1,primary,Simple,v1_simple_000442,Base,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
primary-cplex-simple-v1_simple_000442-Flat-GM-g0.01-s1,primary,Simple,v1_simple_000442,Flat-GM,cplex,0.01,1,True,COMPLETED,False,present: solver outcome
